,D_dt_mean,D_dt_mu,D_dt_sigma,D_dt_std,H0_mean,H0_std,id,inference_time,measured_td_wrt0,n_eff,n_img,z_lens,z_src
0,3521.7660489322616,8.16641070350821,0.024813911580526943,87.10973687636323,69.81260363176777,1.738759479366386,0.0,1.8627307136853537,"[29.66440895212362, 35.55310293357046, -4.567635130289977]",117.52277415865471,4.0,0.5714920428445516,2.112639505312845
1,2270.0474208480346,7.727197126602944,0.026796870019932563,60.7999786668756,71.66126227931721,1.9216672188163286,1.0,1.8228602011998494,[27.88839572921818],206.34816606542125,2.0,0.4271031000141686,2.343021796922919
2,1326.4022386705901,7.189656454178259,0.03374320037415735,44.740295477405574,72.37143282613086,2.4447773479667076,2.0,1.8344603975613911,[10.714170725419669],568.9757578998884,2.0,0.2766330648373411,2.4743430770647015
3,3552.782094027234,8.175100141905208,0.02776494056765801,98.92010475162623,68.28087808640245,1.8908638188516032,3.0,1.8213155587514243,[-64.52181520405664],87.96578013568639,2.0,0.5685682798135475,2.1515169429214827
4,3863.0668136718523,8.258869277706548,0.026338696182864732,101.99829302001703,70.74998444626475,1.8595595907420297,4.0,1.8704297423362732,[-36.73185393428761],164.4209857879352,2.0,0.6044095903845128,1.979589870260564
5,2678.4464977754774,7.892632776557596,0.026819182638077085,71.79894104634465,71.30722381815026,1.9140548644999018,5.0,1.8616516828536986,[21.613201099408816],285.7440278914423,2.0,0.4594281430182306,1.8267993474703128
6,3219.2829927882913,8.076610952918296,0.02459743129436561,79.38278281103719,69.6768450482994,1.7098657046111558,6.0,1.8315433621406556,[61.007547429905365],108.53798590247793,2.0,0.5309468015915774,2.048435381088328
7,5548.550881358146,8.620999927627857,0.02416177642990971,134.25469435743548,69.257517028009,1.671326410208054,7.0,1.9302005966504414,[77.05745487687231],67.07036214428574,2.0,0.7190815288292665,1.7533343742184782
8,592.471589025907,6.383423643368118,0.041938670949608035,24.852915358035567,69.6283110533335,2.9219568286842184,8.0,1.9047135790189107,[-7.682653576762705],800.6470206255382,2.0,0.12766137858210844,2.1713042239268394
9,2831.011645868729,7.947838885083108,0.03320686680839258,93.82319505396025,71.23932982532733,2.371424659611211,9.0,1.9805717825889588,"[0.4445595883288822, 10.984908541567645, -5.473048446236404]",517.5153264488821,4.0,0.432902665655185,1.287350311281103
10,6202.377562027887,8.732459955741536,0.021348065622644647,132.54988365395022,69.91710468790278,1.4909500903550736,10.0,2.004137114683787,"[-74.8615870887682, -75.13709446077405, -85.78518753168252]",48.67173887084737,4.0,0.8594706991133718,2.3319935344150378
11,3403.66689522831,8.132202009289635,0.028537629961681823,96.94320651161166,70.9617141868507,2.0294233978736482,11.0,1.9611128369967143,[20.54743872986595],326.4849782445144,2.0,0.5024521695091545,1.421507743651782
12,1879.1128666280676,7.53818964974773,0.027034154003792298,50.809169089176876,68.94272422073401,1.864034074382588,12.0,1.8815271973609924,[-28.251169056424864],225.55618250262054,2.0,0.3526757106743175,2.246569584239183
13,1410.5931092237452,7.25145838290819,0.02481796831673905,34.87682469773153,69.88167421113482,1.7413504962917636,13.0,1.936166000366211,"[23.15563842604932, 19.238922727731037, 18.13637707899328]",194.18249973594533,4.0,0.2433470174419828,0.9819933062704114
